------------------------------
model:ResNet152
num_classes:21
num_epoch:3000
learning_rate:0.01
im_width:256
im_height:256
iter_smooth:10
Epoch [1/3000], Iter [10/105], lr: 0.010000, Loss: 3.1041, top1: 6.2500
Epoch [1/20], Iter [525/845], lr: 0.010000, Loss: 2.7728, top1: 20.2976
Epoch [1/20], Iter [630/845], lr: 0.010000, Loss: 2.6328, top1: 22.2024
Epoch [1/20], Iter [735/845], lr: 0.010000, Loss: 2.6953, top1: 21.7262
Epoch [1/20], Iter [840/845], lr: 0.010000, Loss: 2.7125, top1: 19.5833
Epoch [1/20], Val_Loss: 2.5980, Val_top1: 22.6051, val_time: 6.3324 s
Epoch [2/20], Iter [105/845], lr: 0.010000, Loss: 2.7617, top1: 18.1467
Epoch [2/20], Iter [210/845], lr: 0.010000, Loss: 2.6473, top1: 22.2619
Epoch [2/20], Iter [315/845], lr: 0.010000, Loss: 2.5642, top1: 23.6310
Epoch [2/20], Iter [420/845], lr: 0.010000, Loss: 2.6817, top1: 22.4405
Epoch [2/20], Iter [525/845], lr: 0.010000, Loss: 2.6572, top1: 20.1786
Epoch [2/20], Iter [630/845], lr: 0.010000, Loss: 2.6480, top1: 21.6071
Epoch [2/20], Iter [735/845], lr: 0.010000, Loss: 2.6160, top1: 24.2857
Epoch [2/20], Iter [840/845], lr: 0.010000, Loss: 2.6526, top1: 21.9048
Epoch [3/20], Iter [105/845], lr: 0.010000, Loss: 2.6195, top1: 24.3565
Epoch [3/20], Iter [210/845], lr: 0.010000, Loss: 2.5754, top1: 24.2262
Epoch [3/20], Iter [315/845], lr: 0.010000, Loss: 2.5987, top1: 22.3810
Epoch [3/20], Iter [420/845], lr: 0.010000, Loss: 2.5804, top1: 23.6310
Epoch [3/20], Iter [525/845], lr: 0.010000, Loss: 2.5668, top1: 24.1071
Epoch [3/20], Iter [630/845], lr: 0.010000, Loss: 2.5675, top1: 25.0000
Epoch [3/20], Iter [735/845], lr: 0.010000, Loss: 2.5711, top1: 24.2857
Epoch [3/20], Iter [840/845], lr: 0.010000, Loss: 2.5297, top1: 23.5714
Epoch [4/20], Iter [105/845], lr: 0.010000, Loss: 2.6110, top1: 22.2732
Epoch [4/20], Iter [210/845], lr: 0.010000, Loss: 2.5630, top1: 25.3571
Epoch [4/20], Iter [315/845], lr: 0.010000, Loss: 2.5787, top1: 26.6071
Epoch [4/20], Iter [420/845], lr: 0.010000, Loss: 2.5367, top1: 25.1190
Epoch [4/20], Iter [525/845], lr: 0.010000, Loss: 2.5092, top1: 28.0952
Epoch [4/20], Iter [630/845], lr: 0.010000, Loss: 2.4681, top1: 28.0952
Epoch [4/20], Iter [735/845], lr: 0.010000, Loss: 2.5498, top1: 26.3095
Epoch [4/20], Iter [840/845], lr: 0.010000, Loss: 2.5963, top1: 26.9643
Epoch [5/20], Iter [105/845], lr: 0.010000, Loss: 2.5340, top1: 26.6007
Epoch [5/20], Iter [210/845], lr: 0.010000, Loss: 2.5056, top1: 26.9048
Epoch [5/20], Iter [315/845], lr: 0.010000, Loss: 2.4920, top1: 26.7262
Epoch [5/20], Iter [420/845], lr: 0.010000, Loss: 2.5040, top1: 26.9643
Epoch [5/20], Iter [525/845], lr: 0.010000, Loss: 2.5049, top1: 26.8452
Epoch [5/20], Iter [630/845], lr: 0.010000, Loss: 2.5390, top1: 25.1786
Epoch [5/20], Iter [735/845], lr: 0.010000, Loss: 2.5247, top1: 27.5000
Epoch [5/20], Iter [840/845], lr: 0.010000, Loss: 2.5153, top1: 25.7143
Epoch [6/20], Iter [105/845], lr: 0.010000, Loss: 2.5672, top1: 26.5444
Epoch [6/20], Iter [210/845], lr: 0.010000, Loss: 2.5468, top1: 26.3095
Epoch [6/20], Iter [315/845], lr: 0.010000, Loss: 2.5031, top1: 26.7857
Epoch [6/20], Iter [420/845], lr: 0.010000, Loss: 2.5654, top1: 26.0119
Epoch [6/20], Iter [525/845], lr: 0.010000, Loss: 2.4676, top1: 28.8690
Epoch [6/20], Iter [630/845], lr: 0.010000, Loss: 2.4419, top1: 28.7500
Epoch [6/20], Iter [735/845], lr: 0.010000, Loss: 2.5525, top1: 27.3810
Epoch [6/20], Iter [840/845], lr: 0.010000, Loss: 2.5471, top1: 26.3095
Epoch [7/20], Iter [105/845], lr: 0.010000, Loss: 2.5884, top1: 26.4961
Epoch [7/20], Iter [210/845], lr: 0.010000, Loss: 2.4849, top1: 27.1429
Epoch [7/20], Iter [315/845], lr: 0.010000, Loss: 2.4462, top1: 30.2976
Epoch [7/20], Iter [420/845], lr: 0.010000, Loss: 2.5268, top1: 27.3214
Epoch [7/20], Iter [525/845], lr: 0.010000, Loss: 2.5017, top1: 25.6548
Epoch [7/20], Iter [630/845], lr: 0.010000, Loss: 2.5007, top1: 27.7976
Epoch [7/20], Iter [735/845], lr: 0.010000, Loss: 2.4560, top1: 27.0833
Epoch [7/20], Iter [840/845], lr: 0.010000, Loss: 2.4458, top1: 29.3452
Epoch [8/20], Iter [105/845], lr: 0.010000, Loss: 2.5268, top1: 28.2255
Epoch [8/20], Iter [210/845], lr: 0.010000, Loss: 2.5425, top1: 27.7381
Epoch [8/20], Iter [315/845], lr: 0.010000, Loss: 2.5026, top1: 27.1429
Epoch [8/20], Iter [420/845], lr: 0.010000, Loss: 2.5665, top1: 25.4167
Epoch [8/20], Iter [525/845], lr: 0.010000, Loss: 2.4609, top1: 27.2619
Epoch [8/20], Iter [630/845], lr: 0.010000, Loss: 2.4787, top1: 28.6905
Epoch [8/20], Iter [735/845], lr: 0.010000, Loss: 2.4956, top1: 28.1548
Epoch [8/20], Iter [840/845], lr: 0.010000, Loss: 2.4357, top1: 28.8690
Epoch [9/20], Iter [105/845], lr: 0.010000, Loss: 2.5003, top1: 30.5019
Epoch [9/20], Iter [210/845], lr: 0.010000, Loss: 2.4508, top1: 28.6310
Epoch [9/20], Iter [315/845], lr: 0.010000, Loss: 2.4854, top1: 26.6667
Epoch [9/20], Iter [420/845], lr: 0.010000, Loss: 2.5172, top1: 27.5595
Epoch [9/20], Iter [525/845], lr: 0.010000, Loss: 2.4360, top1: 29.1071
Epoch [9/20], Iter [630/845], lr: 0.010000, Loss: 2.4950, top1: 27.8571
Epoch [9/20], Iter [735/845], lr: 0.010000, Loss: 2.4710, top1: 28.2143
Epoch [9/20], Iter [840/845], lr: 0.010000, Loss: 2.4822, top1: 26.9643
Epoch [10/20], Iter [105/845], lr: 0.010000, Loss: 2.4748, top1: 28.8610
Epoch [10/20], Iter [210/845], lr: 0.010000, Loss: 2.4531, top1: 29.1071
Epoch [10/20], Iter [315/845], lr: 0.010000, Loss: 2.5171, top1: 28.9881
Epoch [10/20], Iter [420/845], lr: 0.010000, Loss: 2.4927, top1: 30.4762
Epoch [10/20], Iter [525/845], lr: 0.010000, Loss: 2.4555, top1: 28.2738
Epoch [10/20], Iter [630/845], lr: 0.010000, Loss: 2.4786, top1: 28.3333
Epoch [10/20], Iter [735/845], lr: 0.010000, Loss: 2.4349, top1: 28.6310
Epoch [10/20], Iter [840/845], lr: 0.010000, Loss: 2.4913, top1: 27.4405
Epoch [11/20], Iter [105/845], lr: 0.010000, Loss: 2.5336, top1: 26.9546
Epoch [11/20], Iter [210/845], lr: 0.010000, Loss: 2.4756, top1: 28.3929
Epoch [11/20], Iter [315/845], lr: 0.010000, Loss: 2.4208, top1: 29.8810
Epoch [11/20], Iter [420/845], lr: 0.010000, Loss: 2.4605, top1: 27.1429
Epoch [11/20], Iter [525/845], lr: 0.010000, Loss: 2.5288, top1: 26.7262
Epoch [11/20], Iter [630/845], lr: 0.010000, Loss: 2.4043, top1: 30.2976
Epoch [11/20], Iter [735/845], lr: 0.010000, Loss: 2.4844, top1: 28.8690
Epoch [11/20], Iter [840/845], lr: 0.010000, Loss: 2.4192, top1: 29.3452
Epoch [11/20], Val_Loss: 2.3687, Val_top1: 29.6437, val_time: 6.6483 s
Epoch [12/20], Iter [105/845], lr: 0.010000, Loss: 2.4667, top1: 30.4617
Epoch [12/20], Iter [210/845], lr: 0.010000, Loss: 2.4566, top1: 26.9643
Epoch [12/20], Iter [315/845], lr: 0.010000, Loss: 2.4677, top1: 27.2619
Epoch [12/20], Iter [420/845], lr: 0.010000, Loss: 2.4525, top1: 29.1071
Epoch [12/20], Iter [525/845], lr: 0.010000, Loss: 2.4458, top1: 30.5952
Epoch [12/20], Iter [630/845], lr: 0.010000, Loss: 2.5217, top1: 28.4524
Epoch [12/20], Iter [735/845], lr: 0.010000, Loss: 2.4314, top1: 28.8095
Epoch [12/20], Iter [840/845], lr: 0.010000, Loss: 2.4733, top1: 29.4643
Epoch [13/20], Iter [105/845], lr: 0.010000, Loss: 2.4733, top1: 29.5930
Epoch [13/20], Iter [210/845], lr: 0.010000, Loss: 2.3896, top1: 30.2381
Epoch [13/20], Iter [315/845], lr: 0.010000, Loss: 2.4669, top1: 29.0476
Epoch [13/20], Iter [420/845], lr: 0.010000, Loss: 2.5173, top1: 26.2500
Epoch [13/20], Iter [525/845], lr: 0.010000, Loss: 2.3749, top1: 31.6667
Epoch [13/20], Iter [630/845], lr: 0.010000, Loss: 2.4083, top1: 30.2381
Epoch [13/20], Iter [735/845], lr: 0.010000, Loss: 2.4650, top1: 29.1071
Epoch [13/20], Iter [840/845], lr: 0.010000, Loss: 2.5074, top1: 27.4405
Epoch [14/20], Iter [105/845], lr: 0.010000, Loss: 2.4770, top1: 28.7564
Epoch [14/20], Iter [210/845], lr: 0.010000, Loss: 2.4417, top1: 30.6548
Epoch [14/20], Iter [315/845], lr: 0.010000, Loss: 2.4248, top1: 30.7143
Epoch [14/20], Iter [420/845], lr: 0.010000, Loss: 2.4400, top1: 27.8571
Epoch [14/20], Iter [525/845], lr: 0.010000, Loss: 2.4324, top1: 29.7619
Epoch [14/20], Iter [630/845], lr: 0.010000, Loss: 2.4723, top1: 29.1667
Epoch [14/20], Iter [735/845], lr: 0.010000, Loss: 2.4058, top1: 30.4762
Epoch [14/20], Iter [840/845], lr: 0.010000, Loss: 2.4262, top1: 30.1786
Epoch [15/20], Iter [105/845], lr: 0.010000, Loss: 2.5230, top1: 28.5714
Epoch [15/20], Iter [210/845], lr: 0.010000, Loss: 2.4388, top1: 30.3571
Epoch [15/20], Iter [315/845], lr: 0.010000, Loss: 2.4167, top1: 30.8929
Epoch [15/20], Iter [420/845], lr: 0.010000, Loss: 2.4151, top1: 28.5119
Epoch [15/20], Iter [525/845], lr: 0.010000, Loss: 2.4696, top1: 28.1548
Epoch [15/20], Iter [630/845], lr: 0.010000, Loss: 2.4259, top1: 28.8690
Epoch [15/20], Iter [735/845], lr: 0.010000, Loss: 2.4180, top1: 30.8333
Epoch [15/20], Iter [840/845], lr: 0.010000, Loss: 2.4172, top1: 29.2857
Epoch [16/20], Iter [105/845], lr: 0.010000, Loss: 2.5154, top1: 27.8958
Epoch [16/20], Iter [210/845], lr: 0.010000, Loss: 2.3836, top1: 32.5595
Epoch [16/20], Iter [315/845], lr: 0.010000, Loss: 2.4572, top1: 28.8690
Epoch [16/20], Iter [420/845], lr: 0.010000, Loss: 2.4925, top1: 27.2619
Epoch [16/20], Iter [525/845], lr: 0.010000, Loss: 2.4670, top1: 27.7381
Epoch [16/20], Iter [630/845], lr: 0.010000, Loss: 2.4129, top1: 27.7381
Epoch [16/20], Iter [735/845], lr: 0.010000, Loss: 2.4829, top1: 29.2857
Epoch [16/20], Iter [840/845], lr: 0.010000, Loss: 2.4613, top1: 30.0000
Epoch [17/20], Iter [105/845], lr: 0.010000, Loss: 2.4972, top1: 27.5097
Epoch [17/20], Iter [210/845], lr: 0.010000, Loss: 2.4803, top1: 28.4524
Epoch [17/20], Iter [315/845], lr: 0.010000, Loss: 2.4094, top1: 30.4762
Epoch [17/20], Iter [420/845], lr: 0.010000, Loss: 2.3713, top1: 30.8929
Epoch [17/20], Iter [525/845], lr: 0.010000, Loss: 2.4228, top1: 29.7619
Epoch [17/20], Iter [630/845], lr: 0.010000, Loss: 2.4541, top1: 29.4643
Epoch [17/20], Iter [735/845], lr: 0.010000, Loss: 2.4165, top1: 28.7500
Epoch [17/20], Iter [840/845], lr: 0.010000, Loss: 2.4248, top1: 28.2738
Epoch [18/20], Iter [105/845], lr: 0.010000, Loss: 2.4818, top1: 27.7831
Epoch [18/20], Iter [210/845], lr: 0.010000, Loss: 2.4873, top1: 26.9048
Epoch [18/20], Iter [315/845], lr: 0.010000, Loss: 2.4540, top1: 29.2857
Epoch [18/20], Iter [420/845], lr: 0.010000, Loss: 2.4472, top1: 29.7619
Epoch [18/20], Iter [525/845], lr: 0.010000, Loss: 2.4129, top1: 29.8214
Epoch [18/20], Iter [630/845], lr: 0.010000, Loss: 2.4537, top1: 30.0595
Epoch [18/20], Iter [735/845], lr: 0.010000, Loss: 2.4400, top1: 28.0952
Epoch [18/20], Iter [840/845], lr: 0.010000, Loss: 2.4248, top1: 30.7143
Epoch [19/20], Iter [105/845], lr: 0.010000, Loss: 2.4350, top1: 30.0193
Epoch [19/20], Iter [210/845], lr: 0.010000, Loss: 2.4317, top1: 29.4643
Epoch [19/20], Iter [315/845], lr: 0.010000, Loss: 2.4682, top1: 29.0476
Epoch [19/20], Iter [420/845], lr: 0.010000, Loss: 2.4354, top1: 28.3929
Epoch [19/20], Iter [525/845], lr: 0.010000, Loss: 2.4770, top1: 30.1190
Epoch [19/20], Iter [630/845], lr: 0.010000, Loss: 2.3878, top1: 30.7143
Epoch [19/20], Iter [735/845], lr: 0.010000, Loss: 2.4416, top1: 28.0357
Epoch [19/20], Iter [840/845], lr: 0.010000, Loss: 2.4470, top1: 27.4405
Epoch [20/20], Iter [105/845], lr: 0.010000, Loss: 2.5650, top1: 27.7831
Epoch [20/20], Iter [210/845], lr: 0.010000, Loss: 2.4546, top1: 28.4524
Epoch [20/20], Iter [315/845], lr: 0.010000, Loss: 2.3761, top1: 30.1190
Epoch [20/20], Iter [420/845], lr: 0.010000, Loss: 2.4204, top1: 28.0952
Epoch [20/20], Iter [525/845], lr: 0.010000, Loss: 2.4136, top1: 29.1667
Epoch [20/20], Iter [630/845], lr: 0.010000, Loss: 2.4386, top1: 28.4524
Epoch [20/20], Iter [735/845], lr: 0.010000, Loss: 2.5002, top1: 29.5833
Epoch [20/20], Iter [840/845], lr: 0.010000, Loss: 2.4422, top1: 29.2262
------------------------------
------------------------------
model:ResNet152
num_classes:58
num_epoch:100
learning_rate:0.01
im_width:256
im_height:256
iter_smooth:105
------------------------------
model:ResNet152
num_classes:58
num_epoch:100
learning_rate:0.01
im_width:256
im_height:256
iter_smooth:105
Epoch [1/100], Iter [105/211], lr: 0.010000, Loss: 2.7216, top1: 22.0982
Epoch [1/100], Iter [210/211], lr: 0.010000, Loss: 2.4254, top1: 29.3452
Epoch [1/100], Val_Loss: 2.5660, Val_top1: 27.2859, val_time: 10.8872 s
Epoch [2/100], Iter [105/211], lr: 0.010000, Loss: 2.3576, top1: 31.7981
Epoch [2/100], Iter [210/211], lr: 0.010000, Loss: 2.2686, top1: 33.6458
Epoch [3/100], Iter [105/211], lr: 0.010000, Loss: 2.2423, top1: 35.0750
Epoch [3/100], Iter [210/211], lr: 0.010000, Loss: 2.1710, top1: 36.0863
Epoch [4/100], Iter [105/211], lr: 0.010000, Loss: 2.1653, top1: 36.8662
Epoch [4/100], Iter [210/211], lr: 0.010000, Loss: 2.1506, top1: 36.5476
Epoch [5/100], Iter [105/211], lr: 0.010000, Loss: 2.1353, top1: 37.5857
Epoch [5/100], Iter [210/211], lr: 0.010000, Loss: 2.1048, top1: 37.1726
Epoch [6/100], Iter [105/211], lr: 0.010000, Loss: 2.1016, top1: 38.4433
Epoch [6/100], Iter [210/211], lr: 0.010000, Loss: 2.0868, top1: 37.6339
Epoch [7/100], Iter [105/211], lr: 0.010000, Loss: 2.0999, top1: 37.8427
Epoch [7/100], Iter [210/211], lr: 0.010000, Loss: 2.0728, top1: 38.3185
Epoch [8/100], Iter [105/211], lr: 0.010000, Loss: 2.0834, top1: 38.3976
Epoch [8/100], Iter [210/211], lr: 0.010000, Loss: 2.0531, top1: 38.8988
Epoch [9/100], Iter [105/211], lr: 0.010000, Loss: 2.0722, top1: 38.6896
Epoch [9/100], Iter [210/211], lr: 0.010000, Loss: 2.0496, top1: 39.3899
Epoch [10/100], Iter [105/211], lr: 0.010000, Loss: 2.0715, top1: 38.8707
Epoch [10/100], Iter [210/211], lr: 0.010000, Loss: 2.0329, top1: 39.7768
Epoch [11/100], Iter [105/211], lr: 0.010000, Loss: 2.0370, top1: 39.8871
Epoch [11/100], Iter [210/211], lr: 0.010000, Loss: 2.0480, top1: 39.7173
Epoch [11/100], Val_Loss: 2.3970, Val_top1: 33.6806, val_time: 10.9014 s
Epoch [12/100], Iter [105/211], lr: 0.010000, Loss: 2.0375, top1: 39.9416
Epoch [12/100], Iter [210/211], lr: 0.010000, Loss: 2.0323, top1: 39.2560
Epoch [13/100], Iter [105/211], lr: 0.010000, Loss: 2.0489, top1: 39.5502
Epoch [13/100], Iter [210/211], lr: 0.010000, Loss: 2.0393, top1: 39.6429
Epoch [14/100], Iter [105/211], lr: 0.010000, Loss: 2.0383, top1: 40.1704
Epoch [14/100], Iter [210/211], lr: 0.010000, Loss: 2.0303, top1: 40.8631
Epoch [15/100], Iter [105/211], lr: 0.010000, Loss: 2.0304, top1: 40.3183
Epoch [15/100], Iter [210/211], lr: 0.010000, Loss: 2.0364, top1: 39.9107
Epoch [16/100], Iter [105/211], lr: 0.010000, Loss: 2.0381, top1: 40.0750
Epoch [16/100], Iter [210/211], lr: 0.010000, Loss: 2.0227, top1: 39.8512
Epoch [17/100], Iter [105/211], lr: 0.010000, Loss: 2.0659, top1: 38.4453
Epoch [17/100], Iter [210/211], lr: 0.010000, Loss: 2.0143, top1: 40.0149
Epoch [18/100], Iter [105/211], lr: 0.010000, Loss: 2.0510, top1: 39.2445
Epoch [18/100], Iter [210/211], lr: 0.010000, Loss: 2.0053, top1: 41.3542
Epoch [19/100], Iter [105/211], lr: 0.010000, Loss: 2.0327, top1: 40.1830
Epoch [19/100], Iter [210/211], lr: 0.010000, Loss: 2.0249, top1: 40.3571
Epoch [20/100], Iter [105/211], lr: 0.010000, Loss: 2.0267, top1: 40.5442
Epoch [20/100], Iter [210/211], lr: 0.010000, Loss: 2.0285, top1: 39.8958
Epoch [21/100], Iter [105/211], lr: 0.001000, Loss: 1.9029, top1: 43.3518
Epoch [21/100], Iter [210/211], lr: 0.001000, Loss: 1.8739, top1: 44.3899
Epoch [21/100], Val_Loss: 1.8613, Val_top1: 44.3866, val_time: 10.9430 s
Epoch [22/100], Iter [105/211], lr: 0.001000, Loss: 1.8570, top1: 44.2017
Epoch [22/100], Iter [210/211], lr: 0.001000, Loss: 1.8428, top1: 45.1339
Epoch [23/100], Iter [105/211], lr: 0.001000, Loss: 1.8236, top1: 45.8547
Epoch [23/100], Iter [210/211], lr: 0.001000, Loss: 1.8236, top1: 45.9077
Epoch [24/100], Iter [105/211], lr: 0.001000, Loss: 1.8167, top1: 46.0407
Epoch [24/100], Iter [210/211], lr: 0.001000, Loss: 1.7935, top1: 46.1756
Epoch [25/100], Iter [105/211], lr: 0.001000, Loss: 1.8061, top1: 46.0679
Epoch [25/100], Iter [210/211], lr: 0.001000, Loss: 1.7927, top1: 46.0863
Epoch [26/100], Iter [105/211], lr: 0.001000, Loss: 1.7752, top1: 46.7270
Epoch [26/100], Iter [210/211], lr: 0.001000, Loss: 1.7816, top1: 46.6518
Epoch [27/100], Iter [105/211], lr: 0.001000, Loss: 1.7564, top1: 47.9001
Epoch [27/100], Iter [210/211], lr: 0.001000, Loss: 1.7581, top1: 47.1131
Epoch [28/100], Iter [105/211], lr: 0.001000, Loss: 1.7665, top1: 47.1943
Epoch [28/100], Iter [210/211], lr: 0.001000, Loss: 1.7379, top1: 48.2440
Epoch [29/100], Iter [105/211], lr: 0.001000, Loss: 1.7530, top1: 47.6928
Epoch [29/100], Iter [210/211], lr: 0.001000, Loss: 1.7284, top1: 48.3631
Epoch [30/100], Iter [105/211], lr: 0.001000, Loss: 1.7479, top1: 48.0033
Epoch [30/100], Iter [210/211], lr: 0.001000, Loss: 1.7207, top1: 47.5893
Epoch [31/100], Iter [105/211], lr: 0.001000, Loss: 1.7075, top1: 48.4949
Epoch [31/100], Iter [210/211], lr: 0.001000, Loss: 1.7455, top1: 48.3036
Epoch [31/100], Val_Loss: 1.7740, Val_top1: 46.5856, val_time: 11.0036 s
Epoch [32/100], Iter [105/211], lr: 0.001000, Loss: 1.6957, top1: 48.8094
Epoch [32/100], Iter [210/211], lr: 0.001000, Loss: 1.7029, top1: 48.3929
Epoch [33/100], Iter [105/211], lr: 0.001000, Loss: 1.7029, top1: 49.5853
Epoch [33/100], Iter [210/211], lr: 0.001000, Loss: 1.6922, top1: 48.3929
Epoch [34/100], Iter [105/211], lr: 0.001000, Loss: 1.7007, top1: 49.2387
Epoch [34/100], Iter [210/211], lr: 0.001000, Loss: 1.6897, top1: 48.9583
Epoch [35/100], Iter [105/211], lr: 0.001000, Loss: 1.6847, top1: 49.3808
Epoch [35/100], Iter [210/211], lr: 0.001000, Loss: 1.6785, top1: 49.5685
Epoch [36/100], Iter [105/211], lr: 0.001000, Loss: 1.6797, top1: 48.7383
Epoch [36/100], Iter [210/211], lr: 0.001000, Loss: 1.6931, top1: 49.3006
Epoch [37/100], Iter [105/211], lr: 0.001000, Loss: 1.6655, top1: 49.6846
Epoch [37/100], Iter [210/211], lr: 0.001000, Loss: 1.6649, top1: 49.7768
Epoch [38/100], Iter [105/211], lr: 0.001000, Loss: 1.6578, top1: 49.6437
Epoch [38/100], Iter [210/211], lr: 0.001000, Loss: 1.6658, top1: 49.5536
Epoch [39/100], Iter [105/211], lr: 0.001000, Loss: 1.6373, top1: 50.1275
Epoch [39/100], Iter [210/211], lr: 0.001000, Loss: 1.6668, top1: 50.3869
Epoch [40/100], Iter [105/211], lr: 0.001000, Loss: 1.6653, top1: 49.7848
Epoch [40/100], Iter [210/211], lr: 0.001000, Loss: 1.6376, top1: 50.7292
Epoch [41/100], Iter [105/211], lr: 0.000500, Loss: 1.6158, top1: 51.2763
Epoch [41/100], Iter [210/211], lr: 0.000500, Loss: 1.6097, top1: 51.4435
Epoch [41/100], Val_Loss: 1.7448, Val_top1: 48.3507, val_time: 10.9180 s
Epoch [42/100], Iter [105/211], lr: 0.000500, Loss: 1.5744, top1: 52.2488
Epoch [42/100], Iter [210/211], lr: 0.000500, Loss: 1.6157, top1: 51.3542
Epoch [43/100], Iter [105/211], lr: 0.000500, Loss: 1.5895, top1: 51.6112
Epoch [43/100], Iter [210/211], lr: 0.000500, Loss: 1.5899, top1: 52.2173
Epoch [44/100], Iter [105/211], lr: 0.000500, Loss: 1.5771, top1: 51.5518
Epoch [44/100], Iter [210/211], lr: 0.000500, Loss: 1.5882, top1: 52.6339
Epoch [45/100], Iter [105/211], lr: 0.000500, Loss: 1.5623, top1: 52.7093
Epoch [45/100], Iter [210/211], lr: 0.000500, Loss: 1.5595, top1: 52.5149
Epoch [46/100], Iter [105/211], lr: 0.000500, Loss: 1.5653, top1: 52.3257
Epoch [46/100], Iter [210/211], lr: 0.000500, Loss: 1.5599, top1: 52.6339
Epoch [47/100], Iter [105/211], lr: 0.000500, Loss: 1.5700, top1: 52.6081
Epoch [47/100], Iter [210/211], lr: 0.000500, Loss: 1.5446, top1: 52.5893
Epoch [48/100], Iter [105/211], lr: 0.000500, Loss: 1.5453, top1: 54.0713
Epoch [48/100], Iter [210/211], lr: 0.000500, Loss: 1.5731, top1: 52.1280
Epoch [49/100], Iter [105/211], lr: 0.000500, Loss: 1.5368, top1: 53.9272
Epoch [49/100], Iter [210/211], lr: 0.000500, Loss: 1.5544, top1: 52.4256
Epoch [50/100], Iter [105/211], lr: 0.000500, Loss: 1.5183, top1: 53.7052
Epoch [50/100], Iter [210/211], lr: 0.000500, Loss: 1.5458, top1: 52.9911
Epoch [51/100], Iter [105/211], lr: 0.000500, Loss: 1.5616, top1: 52.1301
Epoch [51/100], Iter [210/211], lr: 0.000500, Loss: 1.5351, top1: 53.1548
Epoch [51/100], Val_Loss: 1.6337, Val_top1: 51.1285, val_time: 10.9481 s
Epoch [52/100], Iter [105/211], lr: 0.000500, Loss: 1.5318, top1: 53.9593
Epoch [52/100], Iter [210/211], lr: 0.000500, Loss: 1.5072, top1: 52.9464
Epoch [53/100], Iter [105/211], lr: 0.000500, Loss: 1.5070, top1: 53.8989
Epoch [53/100], Iter [210/211], lr: 0.000500, Loss: 1.5436, top1: 53.1994
Epoch [54/100], Iter [105/211], lr: 0.000500, Loss: 1.5356, top1: 53.4823
Epoch [54/100], Iter [210/211], lr: 0.000500, Loss: 1.5287, top1: 53.8988
Epoch [55/100], Iter [105/211], lr: 0.000500, Loss: 1.5231, top1: 53.7451
Epoch [55/100], Iter [210/211], lr: 0.000500, Loss: 1.5112, top1: 54.2262
Epoch [56/100], Iter [105/211], lr: 0.000500, Loss: 1.4955, top1: 54.6826
Epoch [56/100], Iter [210/211], lr: 0.000500, Loss: 1.5112, top1: 54.7768
Epoch [57/100], Iter [105/211], lr: 0.000500, Loss: 1.4918, top1: 55.0526
Epoch [57/100], Iter [210/211], lr: 0.000500, Loss: 1.5007, top1: 54.0179
Epoch [58/100], Iter [105/211], lr: 0.000500, Loss: 1.4742, top1: 55.4741
Epoch [58/100], Iter [210/211], lr: 0.000500, Loss: 1.5127, top1: 54.9702
Epoch [59/100], Iter [105/211], lr: 0.000500, Loss: 1.4898, top1: 54.5016
Epoch [59/100], Iter [210/211], lr: 0.000500, Loss: 1.4886, top1: 54.5089
Epoch [60/100], Iter [105/211], lr: 0.000500, Loss: 1.5108, top1: 53.8912
Epoch [60/100], Iter [210/211], lr: 0.000500, Loss: 1.4874, top1: 55.0298
Epoch [61/100], Iter [105/211], lr: 0.000100, Loss: 1.4610, top1: 55.6698
Epoch [61/100], Iter [210/211], lr: 0.000100, Loss: 1.4355, top1: 56.3095
Epoch [61/100], Val_Loss: 1.6142, Val_top1: 51.4178, val_time: 10.8894 s
Epoch [62/100], Iter [105/211], lr: 0.000100, Loss: 1.4617, top1: 56.2412
Epoch [62/100], Iter [210/211], lr: 0.000100, Loss: 1.4298, top1: 56.0863
Epoch [63/100], Iter [105/211], lr: 0.000100, Loss: 1.4230, top1: 56.4564
Epoch [63/100], Iter [210/211], lr: 0.000100, Loss: 1.4528, top1: 56.1607
Epoch [64/100], Iter [105/211], lr: 0.000100, Loss: 1.4215, top1: 56.9178
Epoch [64/100], Iter [210/211], lr: 0.000100, Loss: 1.4200, top1: 56.6220
Epoch [65/100], Iter [105/211], lr: 0.000100, Loss: 1.4348, top1: 56.9237
Epoch [65/100], Iter [210/211], lr: 0.000100, Loss: 1.4293, top1: 56.2649
Epoch [66/100], Iter [105/211], lr: 0.000100, Loss: 1.4469, top1: 57.0648
Epoch [66/100], Iter [210/211], lr: 0.000100, Loss: 1.4062, top1: 57.5893
Epoch [67/100], Iter [105/211], lr: 0.000100, Loss: 1.4228, top1: 56.6949
Epoch [67/100], Iter [210/211], lr: 0.000100, Loss: 1.4328, top1: 56.4137
Epoch [68/100], Iter [105/211], lr: 0.000100, Loss: 1.4035, top1: 57.1135
Epoch [68/100], Iter [210/211], lr: 0.000100, Loss: 1.4276, top1: 57.1429
Epoch [69/100], Iter [105/211], lr: 0.000100, Loss: 1.4434, top1: 55.9784
Epoch [69/100], Iter [210/211], lr: 0.000100, Loss: 1.4093, top1: 58.1399
Epoch [70/100], Iter [105/211], lr: 0.000100, Loss: 1.3993, top1: 57.8086
Epoch [70/100], Iter [210/211], lr: 0.000100, Loss: 1.4317, top1: 56.3244
